45.5,20181019,40.4,0,0,5.1,3.8,7.0,0,55.4,28.4,0.00,0
36.0,20181020,35.2,0,0,3.5,2.8,5.1,0,49.5,28.4,0.00,0
38.0,20181021,38.0,0,0,1.5,5.5,8.9,0,45.0,30.2,0.00,0
47.6,20181022,45.9,0,0,5.8,7.3,12.0,21.4,53.6,37.4,99.99,0
41.8,20181023,40.9,0,0,5.8,10.2,19.0,27.2,45.5,37.4,99.99,0
42.5,20181024,38.6,0,0,6.1,14.2,21.0,33.0,45.0,35.6,99.99,0
36.5,20181025,35.7,0,0,6.2,3.8,7.0,23.3,42.8,32.0,99.99,0
37.7,20181026,35.4,0,0,6.2,4.3,11.7,21.4,46.4,32.0,99.99,0
42.8,20181027,41.3,0,0,6.0,8.5,14.0,19.4,46.6,37.4,99.99,0
37.7,20181028,32.8,0,0,6.2,10.6,18.1,29.1,41.4,30.2,99.99,0
33.7,20181029,29.6,0,0,6.2,11.1,15.9,25.1,36.5,30.2,99.99,0
40.7,20181030,38.0,0,0,6.2,13.2,15.0,27.2,46.4,34.2,99.99,0
49.0,20181031,43.9,0,0,5.7,8.7,15.0,21.4,60.8,33.8,0.00,0
48.2,20181101,46.3,0,0,4.1,5.3,11.1,0,55.4,32.0,99.99,0
52.5,20181102,50.0,0,0,5.9,9.0,15.0,19.4,55.4,46.4,0.00,0
45.3,20181103,42.4,0,0,5.3,4.6,7.8,0,52.2,33.8,0.00,0
40.2,20181104,36.9,0,0,6.2,4.2,6.0,0,49.1,33.8,0.00,0
39.5,20181105,39.4,0,0,3.5,7.2,9.9,0,46.4,33.8,99.99,0
47.9,20181106,47.4,0,0,3.9,10.3,15.0,19.4,50.0,43.0,99.99,0
46.1,20181107,45.7,0,0,4.0,9.8,12.0,19.4,47.5,44.6,99.99,0
43.2,20181108,42.8,0,0,2.8,6.1,8.0,0,46.4,39.2,99.99,0
39.4,20181109,39.4,0,0,1.3,4.4,6.0,0,41.0,37.4,99.99,0
42.2,20181110,42.0,0,0,3.5,6.5,9.9,19.4,44.6,39.0,99.99,0
42.0,20181111,39.3,0,0,6.1,11.2,15.5,25.3,44.1,41.0,0.00,0
39.8,20181112,38.8,0,0,4.0,15.6,19.0,21.4,41.4,39.2,99.99,0
44.4,20181113,44.0,0,0,3.1,12.1,20.0,27.2,46.4,40.6,99.99,0
46.2,20181114,45.8,0,0,6.1,3.5,7.0,0,48.6,44.6,99.99,0
44.9,20181115,43.5,0,0,5.4,1.6,5.1,0,49.5,41.0,99.99,0
41.3,20181116,39.1,0,0,5.9,7.2,13.0,0,45.0,33.8,0.00,0
35.2,20181123,31.8,0,0,6.2,5.9,8.9,0,38.5,30.2,99.99,0
30.2,20181124,29.7,0,0,4.2,6.3,9.9,0,34.2,26.6,99.99,0
30.1,20181125,30.1,0,0,2.6,3.4,5.8,0,34.2,26.6,99.99,0
31.8,20181126,30.3,0,0,5.6,4.6,7.8,0,35.8,24.8,99.99,0
